,0
,.000739024,0
,.000625680,0
,.000631440,0
,.000644246,0
,.003796625,0
,.000655862,0
,.000574621,0
,.000582322,0
,.000578849,0
,.003377901,0
,.000572290,0
,.000573557,0
,.000578443,0
,.000574659,0
,.000575449,0
,.000581030,0
,.000575657,0
,.000567516,0
,.000574570,0
,.000614584,0
,.000572360,0
,.000576516,0
,.000641681,0
,.000574753,0
,.000578246,0
,.000626438,0
,.000573789,0
,.000575834,0
,.000604481,0
,.000572563,0
,.000574506,0
,.000584819,0
,.000605706,0
,.000577757,0
,.000633699,0
,.000616969,0
,.000573284,0
,.000595730,0
,.000573680,0
,.000578335,0
,.000593272,0
,.000580448,0
,.000597804,0
,.000573484,0
,.000599657,0
,.000622326,0
,.000578494,0
,.000583642,0
,.000574094,0
,.000568166,0
,.000580634,0
,.000583185,0
,.000651602,0
,.000580483,0
,.000569836,0
,.000579490,0
,.000587400,0
,.000576648,0
,.000596819,0
,.000568298,0
,.000585599,0
,.000575096,0
,.000576788,0
,.000621232,0
,.000578639,0
,.000590656,0
,.000569480,0
,.000570597,0
,.000674343,0
,.000575615,0
,.000568939,0
,.000577616,0
,.000609665,0
,.000572389,0
,.000571429,0
,.000590425,0
,.000645471,0
,.000572437,0
,.000665733,0
,.000573191,0
,.000572506,0
,.000620895,0
,.000669483,0
,.000572428,0
,.000569734,0
,.000612586,0
,.000585835,0
,.000570370,0
,.000579884,0
,.000589707,0
,.000602016,0
,.000629135,0
,.000575456,0
,.000619958,0
,.000569759,0
,.000590548,0
,.000585695,0
,.000578488,0
,.000650770,0
,.000581385,0
,.000574406,0
,.000574642,0
,.000585335,0
,.000578763,0
,.000589936,0
,.000584816,0
,.000579217,0
,.000611658,0
,.000574286,0
,.000602877,0
,.000590889,0
,.000583241,0
,.000572423,0
,.000588804,0
,.000585424,0
,.000578936,0
,.000574849,0
,.000603536,0
,.000583768,0
,.000646258,0
,.000574919,0
,.000579177,0
,.000645666,0
,.000582309,0
,.000678745,0
,.000574345,0
,.000574804,0
,.000602001,0
,.000577299,0
,.000594901,0
,.000581056,0
,.000578398,0
,.000594773,0
,.000575458,0
,.000640595,0
,.000571059,0
,.000575249,0
,.000619160,0
,.000579116,0
,.000585185,0
,.000586315,0
,.000576173,0
,.000631643,0
,.000570427,0
,.000574512,0
,.004483220,0
,.000569897,0
,.000576681,0
,.000573371,0
,.000579069,0
,.003733420,0
,.000576992,0
,.000574977,0
,.000578957,0
,.000581258,0
,.000576247,0
,.000580269,0
,.000577712,0
,.000604770,0
,.000586006,0
,.000575652,0
,.000620764,0
,.000574922,0
,.000610949,0
,.000573317,0
,.000630626,0
,.000582360,0
,.000580382,0
,.000578982,0
,.000569405,0
,.000573154,0
,.000612273,0
,.000572265,0
,.000645955,0
,.000577611,0
,.000593885,0
,.000576976,0
,.000580467,0
,.000576697,0
,.000621740,0
,.000572787,0
,.000576736,0
,.000581347,0
,.000572933,0
,.000573014,0
,.000624843,0
,.000571017,0
,.000604128,0
,.000576542,0
,.000569704,0
,.000571847,0
,.000587229,0
,.000575828,0
,.000650874,0
,.000571878,0
,.000578070,0
,.000592280,0
,.000588247,0
,.000637350,0
,.000574713,0
,.000579650,0
,.000575340,0
,.000576355,0
,.000639831,0
,.000567488,0
,.000579651,0
,.000576200,0
,.000604965,0
,.000585299,0
,.000573930,0
,.000648969,0
,.000573172,0
,.000622604,0
,.000578464,0
,.000579505,0
,.000622952,0
,.000578108,0
,.000605052,0
,.000577351,0
,.000576320,0
,.000628655,0
,.000574326,0
,.000638393,0
,.000581771,0
,.000571171,0
,.000622081,0
,.000578180,0
,.000577195,0
,.000595915,0
,.000576769,0
,.000579046,0
,.000613394,0
,.000574288,0
,.000613334,0
,.000572358,0
,.000643039,0
,.000576800,0
,.000568910,0
